,data_point,test_time,date_time,step_time,step_index,cycle_index,current,voltage,charge_capacity,discharge_capacity,charge_energy,discharge_energy,_dv/dt,internal_resistance,temperature,aux_voltage,date_time_iso,time_since_cycle_start
72100,72100,273651.59375,1535776896.0,50.73260116577149,6,91,3.9313812255859375,3.4842567443847656,0.7151888,0.0,2.4677498,0.0,0.00013828278,,31.32051658630371,,2018-09-01T04:41:36+00:00,8.533333333333333
72200,72200,274123.84375,1535777280.0,316.1535949707031,8,91,1.1001663208007812,3.427528381347656,0.97657639,0.0,3.3742681,0.0,0.00011730194,,31.10580444335937,,2018-09-01T04:48:00+00:00,14.933333333333334
72300,72300,274623.375,1535777792.0,815.6870727539062,8,91,0.1528435945510864,3.599993705749512,1.0756617,0.0,3.7205999,0.0,2.1934509e-05,,30.954177856445312,,2018-09-01T04:56:32+00:00,23.466666666666665
72400,72400,274951.96875,1535778176.0,62.53620147705078,10,91,-4.400294303894043,3.190633773803711,1.0809294,0.076052777,3.7395635,0.24692346,-0.00042915344,,31.00770568847656,,2018-09-01T05:02:56+00:00,29.866666666666667
72500,72500,275452.96875,1535778688.0,563.521484375,10,91,-4.399966716766357,3.071380615234375,1.0809294,0.6883781,3.7395635,2.1664019,-0.00033569336,,31.16380882263184,,2018-09-01T05:11:28+00:00,38.4
72600,72600,275753.34375,1535778944.0,863.924072265625,10,91,-4.399656295776367,2.334378242492676,1.0809294,1.0550759,3.7395635,3.2438498,-0.02901268,,31.280048370361328,,2018-09-01T05:15:44+00:00,42.66666666666666
72700,72700,276019.3125,1535779200.0,0.3136999905109405,3,92,3.2654953002929688,2.457313537597656,0.0,9.3212105e-09,0.0,1.9390642e-08,0.013544083,,31.21942710876465,,2018-09-01T05:20:00+00:00,0.0
72800,72800,276148.5,1535779328.0,0.5799999833106995,4,92,6.532489776611328,3.464536666870117,0.22006181,9.3212105e-09,0.73577213,1.9390642e-08,-0.096646309,,31.240331649780277,,2018-09-01T05:22:08+00:00,2.1333333333333333
72900,72900,276594.375,1535779840.0,175.9346923828125,6,92,3.932090759277344,3.511225700378418,0.85183483,9.3212105e-09,2.9453511,1.9390642e-08,0.00028514862,,31.23902702331543,,2018-09-01T05:30:40+00:00,10.666666666666666
73000,73000,277061.71875,1535780224.0,436.4114074707031,8,92,1.0999021530151367,3.452688217163086,1.0132827,9.3212105e-09,3.500278,1.9390642e-08,0.00033664703,,31.12241744995117,,2018-09-01T05:37:04+00:00,17.066666666666666
73100,73100,277561.375,1535780736.0,936.0562744140624,8,92,0.0876340717077255,3.599982261657715,1.0786018,9.3212105e-09,3.7309971,1.9390642e-08,1.8119812e-05,,31.024629592895508,,2018-09-01T05:45:36+00:00,25.6
73200,73200,277894.21875,1535781120.0,190.5469970703125,10,92,-4.400002479553223,3.161676406860352,1.080815,0.23249723,3.7389643,0.74351847,-0.00013065338,,30.993207931518555,,2018-09-01T05:52:00+00:00,32.0
73300,73300,278395.0,1535781632.0,691.328125,10,92,-4.400134086608887,3.0112085342407227,1.080815,0.84459066,3.7389643,2.6420035,-0.00067615509,,31.177152633666992,,2018-09-01T06:00:32+00:00,40.53333333333333
73400,73400,278573.53125,1535781760.0,869.836181640625,10,92,-4.400025844573975,2.0625524520874023,1.080815,1.0623031,3.7389643,3.259726,-0.054001808,,31.28170394897461,,2018-09-01T06:02:40+00:00,42.66666666666666
73500,73500,278834.46875,1535782016.0,4.462299823760986,3,93,6.160984039306641,2.91726303100586,0.0065934593,0.0,0.018482381,0.0,0.040241241,,31.197490692138672,,2018-09-01T06:06:56+00:00,0.0
73600,73600,279079.5,1535782272.0,0.2901000082492828,5,93,2.587451934814453,3.448678970336914,0.44006282,0.0,1.5051656,0.0,0.00038909912,,31.22371864318848,,2018-09-01T06:11:12+00:00,4.266666666666667
73700,73700,279506.875,1535782656.0,70.527099609375,8,93,1.1001529693603516,3.405482292175293,0.90151161,1.5343555e-09,3.1177764,5.2757634e-09,-1.7166138e-05,,31.14665031433105,,2018-09-01T06:17:36+00:00,10.666666666666666
73800,73800,280007.84375,1535783168.0,571.49658203125,8,93,1.1004705429077148,3.5720338821411133,1.0545911,1.5343555e-09,3.6446404,5.2757634e-09,0.0021734238,,30.99875831604004,,2018-09-01T06:26:08+00:00,19.2
73900,73900,280507.375,1535783680.0,1071.0394287109375,8,93,0.0552123971283435,3.600029945373535,1.0806607,1.3150105e-08,3.7384408,4.6876483e-08,4.1007996e-05,,31.05307006835937,,2018-09-01T06:34:40+00:00,27.73333333333333
74000,74000,280835.9375,1535784064.0,322.5423889160156,10,93,-4.399942398071289,3.136024475097656,1.0806729,0.39388108,3.7384846,1.2517787,-0.00025367737,,31.105030059814453,,2018-09-01T06:41:04+00:00,34.13333333333333
74100,74100,281325.0,1535784576.0,811.614013671875,10,93,-4.400259494781494,2.8229427337646484,1.0806729,0.99164128,3.7384846,3.0749149,-0.0038042068,,31.201435089111328,,2018-09-01T06:49:36+00:00,42.66666666666666
74200,74200,281469.5,1535784704.0,956.087890625,10,93,-0.4998025298118591,2.000002861022949,1.0806729,1.0775368,3.7384846,3.2901559,4.3869019e-05,,31.232471466064453,,2018-09-01T06:51:44+00:00,44.8
74300,74300,281666.6875,1535784832.0,12.686599731445312,3,94,6.159305572509766,3.110297203063965,0.020119987,0.0,0.05928031,0.0,0.018440247,,31.22582244873047,,2018-09-01T06:53:52+00:00,0.0
74400,74400,281994.03125,1535785216.0,90.8135986328125,5,94,5.279964447021484,3.504608154296875,0.57279402,0.0,1.9693011,0.0,0.00022602081,,31.223709106445312,,2018-09-01T07:00:16+00:00,6.4
74500,74500,282436.0625,1535785600.0,175.76690673828125,8,94,1.0999069213867188,3.4119787216186523,0.93362284,0.0,3.2275825,0.0,8.6784363e-05,,31.01597023010254,,2018-09-01T07:06:40+00:00,12.8
74600,74600,282933.6875,1535786112.0,673.3786010742188,8,94,0.4716553092002868,3.60000991821289,1.069057,0.0,3.6970615,0.0,-4.7683716e-05,,30.961456298828125,,2018-09-01T07:15:12+00:00,21.33333333333333
74700,74700,283342.125,1535786496.0,1.7958999872207642,10,94,-4.400529861450195,3.439846992492676,1.080824,0.0018123743,3.7394228,0.0063024811,-0.048031807,,30.991474151611328,,2018-09-01T07:21:36+00:00,27.73333333333333
74800,74800,283763.3125,1535787008.0,422.9849853515625,10,94,-4.400117874145508,3.1118078231811523,1.080824,0.516532,3.7394228,1.6349685,-0.00024032593,,31.10390281677246,,2018-09-01T07:30:08+00:00,36.266666666666666
74900,74900,284186.0625,1535787392.0,845.72900390625,10,94,-4.399843692779541,2.6207590103149414,1.080824,1.0332168,3.7394228,3.1886182,-0.0094604492,,31.202682495117188,,2018-09-01T07:36:32+00:00,42.66666666666666
75000,75000,284396.625,1535787648.0,1056.2744140625,10,94,-0.1221452429890632,2.0000295639038086,1.080824,1.0801879,3.7394228,3.2952771,-5.1498413e-05,,31.16859436035156,,2018-09-01T07:40:48+00:00,46.93333333333333
75100,75100,284510.0625,1535787776.0,30.193199157714844,3,95,6.159477233886719,3.298995018005371,0.051172782,0.0,0.15907133,0.0,0.0075492859,,31.12083625793457,,2018-09-01T07:42:56+00:00,2.1333333333333333
75200,75200,284879.84375,1535788032.0,0.522599995136261,6,95,3.538665771484375,3.4857778549194336,0.66004378,0.0,2.2757988,0.0,0.00029277802,,31.133424758911133,,2018-09-01T07:47:12+00:00,6.4
75300,75300,285347.1875,1535788544.0,260.9993896484375,8,95,1.1001901626586914,3.4210100173950195,0.95971406,0.0,3.3168304,0.0,0.0001001358,,30.93488883972168,,2018-09-01T07:55:44+00:00,14.933333333333334
75400,75400,285846.71875,1535789056.0,760.5286254882812,8,95,0.2226432710886001,3.6000471115112305,1.0736111,5.3973977e-08,3.7135816,1.9328149e-07,3.8146973e-06,,31.08104133605957,,2018-09-01T08:04:16+00:00,23.466666666666665
75500,75500,286184.90625,1535789440.0,14.479299545288086,10,95,-4.400135040283203,3.2778377532958984,1.0808737,0.017351149,3.7397268,0.058170471,-0.00664711,,31.055673599243164,,2018-09-01T08:10:40+00:00,29.866666666666667
75600,75600,286673.03125,1535789824.0,502.6004943847656,10,95,-4.39972734451294,3.090085983276367,1.0808737,0.6139105,3.7397268,1.9369007,-0.00028705597,,31.18586158752441,,2018-09-01T08:17:04+00:00,36.266666666666666
75700,75700,287028.6875,1535790208.0,858.2597045898438,10,95,-4.39954948425293,2.458346366882324,1.0808737,1.0479463,3.7397268,3.2259884,-0.017008781,,31.277732849121094,,2018-09-01T08:23:28+00:00,42.66666666666666
75800,75800,287298.65625,1535790464.0,1.0046000480651855,11,95,0.0,2.02101993560791,1.0808737,1.0810088,3.7397268,3.2966182,0.020691872,,31.12408447265625,,2018-09-01T08:27:44+00:00,46.93333333333333
75900,75900,287397.53125,1535790592.0,94.77970123291016,3,96,6.159885406494141,3.4384069442749023,0.16168931,0.0,0.53441304,0.0,0.0009393692,,31.030296325683597,,2018-09-01T08:29:52+00:00,2.1333333333333333
76000,76000,287797.9375,1535790976.0,95.66490173339844,6,96,3.930683135986328,3.493003845214844,0.76424187,9.7819406e-09,2.6390488,3.3637438e-08,0.00026321411,,31.06035423278809,,2018-09-01T08:36:16+00:00,8.533333333333333
76100,76100,288265.28125,1535791488.0,356.2239990234375,8,96,1.100078582763672,3.4341869354248047,0.98878205,9.7819406e-09,3.4164536,3.3637438e-08,0.00016021729,,31.04180145263672,,2018-09-01T08:44:48+00:00,17.066666666666666
76200,76200,288765.03125,1535792000.0,855.9755859375,8,96,0.1269211322069168,3.599993705749512,1.0766482,9.7819406e-09,3.724534,3.3637438e-08,2.1934509e-05,,31.02959632873535,,2018-09-01T08:53:20+00:00,25.6
76300,76300,289095.25,1535792256.0,105.04879760742188,10,96,-4.400113105773926,3.178025245666504,1.0807462,0.12802573,3.7392867,0.4123823,-0.00020217896,,31.050067901611328,,2018-09-01T08:57:36+00:00,29.866666666666667
76400,76400,289596.21875,1535792768.0,606.0159301757812,10,96,-4.399749279022217,3.055185317993164,1.0807462,0.74035728,3.7392867,2.3255682,-0.0004491806,,31.151830673217773,,2018-09-01T09:06:08+00:00,38.4
76500,76500,289856.0,1535793024.0,865.7955932617188,10,96,-4.400028228759766,2.244241714477539,1.0807462,1.0568976,3.7392867,3.2471659,-0.03747654,,31.16760635375977,,2018-09-01T09:10:24+00:00,42.66666666666666
76600,76600,290128.53125,1535793280.0,0.4223000109195709,3,97,4.495471954345703,2.6082258224487305,4.9605019e-06,0.0,1.0360794e-05,0.0,0.013656616,,31.10063743591309,,2018-09-01T09:14:40+00:00,0.0
76700,76700,290269.375,1535793536.0,12.35949993133545,4,97,6.599964141845703,3.478804588317871,0.24210584,0.0,0.81252784,0.0,0.00065517426,,30.997426986694336,,2018-09-01T09:18:56+00:00,4.266666666666667
76800,76800,290718.53125,1535793920.0,190.90280151367188,6,97,3.931621551513672,3.5164852142333984,0.86822116,0.0,3.0036161,0.0,0.00030899048,,31.07798957824707,,2018-09-01T09:25:20+00:00,10.666666666666666
76900,76900,291191.03125,1535794432.0,456.5906066894531,8,97,1.1003637313842771,3.460946083068848,1.0194358,0.0,3.5223217,0.0,0.00044059753,,31.03900146484375,,2018-09-01T09:33:52+00:00,19.2
77000,77000,291690.46875,1535794944.0,956.0119018554688,8,97,0.0813681185245513,3.600022315979004,1.0788283,2.4897251e-09,3.7326441,8.9154737e-09,-2.0027161e-05,,31.025638580322266,,2018-09-01T09:42:24+00:00,27.73333333333333
77100,77100,292019.09375,1535795200.0,202.8224029541016,10,97,-4.399805068969727,3.159475326538086,1.0807149,0.24754287,3.7394359,0.79105413,-0.000207901,,31.101268768310547,,2018-09-01T09:46:40+00:00,32.0
77200,77200,292520.125,1535795712.0,703.8646850585938,10,97,-4.400198936462402,3.00128173828125,1.0807149,0.85993034,3.7394359,2.6879528,-0.00078392029,,31.12502098083496,,2018-09-01T09:55:12+00:00,40.53333333333333
77300,77300,292686.21875,1535795840.0,869.9373779296875,10,97,-4.399970054626465,2.038304328918457,1.0807149,1.0626819,3.7394359,3.2594345,-0.055395126,,31.126541137695312,,2018-09-01T09:57:20+00:00,42.66666666666666
77400,77400,292960.125,1535796224.0,2.810699939727783,3,98,6.160243988037109,2.8534889221191406,0.0042915917,0.0,0.011857909,0.0,0.053822517,,31.081323623657227,,2018-09-01T10:03:44+00:00,0.0
77500,77500,293206.5,1535796352.0,120.24690246582033,4,98,6.599723815917969,3.5198869705200195,0.44001359,0.0,1.5054748,0.0,0.00033378601,,31.016042709350582,,2018-09-01T10:05:52+00:00,2.1333333333333333
77600,77600,293619.25,1535796864.0,55.57070159912109,8,98,1.1002798080444336,3.406601905822754,0.8969146,8.3461309e-09,3.1029544,2.8516666e-08,-9.4413757e-05,,31.03573989868164,,2018-09-01T10:14:24+00:00,10.666666666666666
77700,77700,294120.59375,1535797376.0,556.927978515625,8,98,1.1000995635986328,3.5450382232666016,1.0501034,8.3461309e-09,3.629576,2.8516666e-08,0.0016832352,,31.0233154296875,,2018-09-01T10:22:56+00:00,19.2
77800,77800,294620.0625,1535797888.0,1056.3948974609375,8,98,0.0578501187264919,3.6000003814697266,1.0805068,8.3461309e-09,3.7387929,2.8516666e-08,1.6212463e-05,,31.071674346923828,,2018-09-01T10:31:28+00:00,27.73333333333333
77900,77900,294948.8125,1535798144.0,306.1137084960937,10,98,-4.4002885818481445,3.139490127563477,1.0807439,0.37372407,3.7396467,1.1885219,-0.00025081635,,31.087682723999023,,2018-09-01T10:35:44+00:00,32.0
78000,78000,295444.125,1535798656.0,801.4302978515625,10,98,-4.3998308181762695,2.8536977767944336,1.0807439,0.97916442,3.7396467,3.0390542,-0.0031614304,,31.102935791015625,,2018-09-01T10:44:16+00:00,40.53333333333333
78100,78100,295583.53125,1535798784.0,940.8209228515624,10,98,-0.6003053188323975,1.9999980926513672,1.0807439,1.0768718,3.7396467,3.2876568,-6.1988831e-05,,31.1907901763916,,2018-09-01T10:46:24+00:00,42.66666666666666
78200,78200,295786.5,1535799040.0,10.82830047607422,3,99,6.158855438232422,3.077701568603516,0.018046556,8.5689731e-09,0.052871354,1.7821478e-08,0.01967144,,31.046077728271484,,2018-09-01T10:50:40+00:00,0.0
78300,78300,296090.59375,1535799296.0,65.66459655761719,5,99,5.279586791992188,3.498942375183105,0.53597128,1.6502693e-08,1.840494,4.4930275e-08,0.0002822876,,31.06256484985352,,2018-09-01T10:54:56+00:00,4.266666666666667
78400,78400,296532.8125,1535799680.0,150.7935028076172,8,99,1.100468635559082,3.409958839416504,0.92604357,1.6502693e-08,3.202038,4.4930275e-08,9.2506409e-05,,31.08376884460449,,2018-09-01T11:01:20+00:00,10.666666666666666
78500,78500,297032.28125,1535800192.0,650.280517578125,8,99,0.553954005241394,3.599984169006348,1.0672114,1.6502693e-08,3.690773,4.4930275e-08,4.863739e-05,,31.072725296020508,,2018-09-01T11:09:52+00:00,19.2
78600,78600,297455.59375,1535800704.0,1.0507999658584597,10,99,-4.400691509246826,3.469538688659668,1.0805566,0.00023970538,3.7388155,0.0008494489,-0.078874588,,31.040557861328125,,2018-09-01T11:18:24+00:00,27.73333333333333
78700,78700,297864.09375,1535801088.0,409.5437927246094,10,99,-4.400337219238281,3.1150665283203125,1.0805566,0.50017798,3.7388155,1.5840402,-0.00025844574,,31.16519546508789,,2018-09-01T11:24:48+00:00,34.13333333333333
78800,78800,298296.53125,1535801472.0,841.9904174804688,10,99,-4.399868965148926,2.644737243652344,1.0805566,1.0287378,3.7388155,3.1760569,-0.0083875656,,31.151098251342773,,2018-09-01T11:31:12+00:00,40.53333333333333
78900,78900,298495.4375,1535801728.0,1040.889404296875,10,99,-0.1552261263132095,1.9999885559082031,1.0805566,1.0797176,3.7388155,3.2930541,5.531311e-05,,31.09654235839844,,2018-09-01T11:35:28+00:00,44.8
79000,79000,298624.4375,1535801856.0,28.14940071105957,3,100,6.159709930419922,3.28414249420166,0.047670141,0.0,0.14755076,0.0,0.0082778931,,31.07375717163086,,2018-09-01T11:37:36+00:00,0.0
79100,79100,298996.0625,1535802240.0,0.3129999935626983,6,100,2.044780731201172,3.463237762451172,0.66011965,0.0,2.2763765,0.0,-0.065407753,,31.130977630615234,,2018-09-01T11:44:00+00:00,6.4
79200,79200,299458.65625,1535802624.0,256.0570068359375,8,100,1.0998058319091797,3.42060661315918,0.95818251,0.0,3.3120084,0.0,5.6266785e-05,,31.138139724731445,,2018-09-01T11:50:24+00:00,12.8
79300,79300,299958.15625,1535803136.0,755.5540771484375,8,100,0.2335488200187683,3.6000118255615234,1.0733182,0.0,3.7129757,0.0,-3.8146973e-05,,31.090917587280277,,2018-09-01T11:58:56+00:00,21.33333333333333
79400,79400,300298.46875,1535803520.0,16.756000518798828,10,100,-4.399982929229736,3.264961242675781,1.0806568,0.020084053,3.7393944,0.067116074,-0.0055084229,,31.043136596679688,,2018-09-01T12:05:20+00:00,27.73333333333333
79500,79500,300790.96875,1535804032.0,509.2531127929688,10,100,-4.399792194366455,3.087888717651367,1.0806568,0.62208068,3.7393944,1.9621004,-0.00029563904,,31.063724517822266,,2018-09-01T12:13:52+00:00,36.266666666666666
79600,79600,301140.0,1535804288.0,858.3012084960938,10,100,-4.399935245513916,2.443536758422852,1.0806568,1.0479932,3.7393944,3.2251933,-0.018006325,,31.1023063659668,,2018-09-01T12:18:08+00:00,40.53333333333333
79700,79700,301414.5,1535804672.0,1.0155999660491943,11,100,0.0,2.0206260681152344,1.0806568,1.0808398,3.7393944,3.2950716,0.020526886,,31.0573673248291,,2018-09-01T12:24:32+00:00,46.93333333333333
79800,79800,301514.9375,1535804672.0,96.3718032836914,3,101,6.158237457275391,3.4402008056640625,0.16443083,4.5336762e-08,0.54391968,9.412819e-08,0.00086784363,,31.104869842529297,,2018-09-01T12:24:32+00:00,0.0
79900,79900,301913.65625,1535805056.0,95.63780212402344,6,101,3.931480407714844,3.493192672729492,0.76416796,4.5336762e-08,2.6390591,9.412819e-08,0.00019836426,,31.261276245117188,,2018-09-01T12:30:56+00:00,6.4
80000,80000,302386.25,1535805568.0,361.3490905761719,8,101,1.1001653671264648,3.435243606567383,0.99034661,4.5336762e-08,3.422133,9.412819e-08,0.000207901,,31.15650177001953,,2018-09-01T12:39:28+00:00,14.933333333333334
80100,80100,302885.71875,1535806080.0,860.8305053710938,8,101,0.1194273978471756,3.599984169006348,1.076701,4.5336762e-08,3.72504,9.412819e-08,3.8146973e-06,,31.096311569213867,,2018-09-01T12:48:00+00:00,23.466666666666665
80200,80200,303219.40625,1535806464.0,115.11949920654295,10,101,-4.399932861328125,3.1757984161376958,1.0806077,0.14033982,3.7391036,0.45150229,-0.00027561188,,31.091846466064453,,2018-09-01T12:54:24+00:00,29.866666666666667
80300,80300,303720.59375,1535806976.0,616.2896118164062,10,101,-4.399770259857178,3.0501651763916016,1.0806077,0.75284493,3.7391036,2.3635166,-0.00044536591,,31.07399559020996,,2018-09-01T13:02:56+00:00,38.4
80400,80400,303970.125,1535807232.0,865.80810546875,10,101,-4.399692535400391,2.220788955688477,1.0806077,1.0578089,3.7391036,3.2479703,-0.039813995,,31.15776824951172,,2018-09-01T13:07:12+00:00,42.66666666666666
80500,80500,304241.53125,1535807488.0,0.4934000074863434,3,102,5.236328125,2.662001609802246,6.5270779e-06,0.0,1.3656508e-05,0.0,0.01483345,,31.05882835388184,,2018-09-01T13:11:28+00:00,0.0
80600,80600,304410.65625,1535807616.0,40.69829940795898,4,102,6.599357604980469,3.4921998977661133,0.2941598,0.0,0.99398744,0.0,0.00038051605,,31.09259986877441,,2018-09-01T13:13:36+00:00,2.1333333333333333
80700,80700,304844.28125,1535808000.0,2.017400026321411,7,102,0.0,3.436190605163574,0.88002574,0.0,3.0451643,0.0,-0.0077419281,,31.243385314941406,,2018-09-01T13:20:00+00:00,8.533333333333333
80800,80800,305329.0,1535808512.0,481.6795043945313,8,102,1.1001157760620115,3.472869873046875,1.0271209,0.0,3.5489805,0.0,0.00056838989,,31.123674392700195,,2018-09-01T13:28:32+00:00,17.066666666666666
80900,80900,305828.5,1535809024.0,981.1566162109376,8,102,0.0735796689987182,3.5999765396118164,1.0792487,0.0,3.7341611,0.0,-1.335144e-05,,31.03463554382324,,2018-09-01T13:37:04+00:00,25.6
81000,81000,306158.1875,1535809408.0,235.2373046875,10,102,-4.400023460388184,3.153472900390625,1.080584,0.28718004,3.7389684,0.9161889,-0.00019073486,,31.099422454833984,,2018-09-01T13:43:28+00:00,32.0
81100,81100,306659.21875,1535809920.0,736.268798828125,10,102,-4.399656295776367,2.970636367797852,1.080584,0.89956087,3.7389684,2.8061059,-0.0010766983,,31.08443260192871,,2018-09-01T13:52:00+00:00,40.53333333333333
81200,81200,306793.40625,1535810048.0,870.4506225585938,10,102,-4.399908065795898,1.99969482421875,1.080584,1.0631437,3.7389684,3.2592385,-0.057577133,,31.123655319213867,,2018-09-01T13:54:08+00:00,42.66666666666666
81300,81300,307064.78125,1535810304.0,4.388700008392334,3,103,6.160167694091797,2.916070938110352,0.0060549281,0.0,0.016922172,0.0,0.042796135,,31.12644386291504,,2018-09-01T13:58:24+00:00,0.0
81400,81400,307309.9375,1535810560.0,0.3445999920368194,5,103,3.062744140625,3.456820487976074,0.44008422,0.0,1.5056539,0.0,0.00034809113,,31.14447784423828,,2018-09-01T14:02:40+00:00,4.266666666666667
81500,81500,307737.28125,1535810944.0,70.5385971069336,8,103,1.1002559661865234,3.405830383300781,0.90146136,1.6560866e-08,3.1183453,5.6976134e-08,-2.8610229e-06,,31.259180068969727,,2018-09-01T14:09:04+00:00,10.666666666666666
81600,81600,308238.40625,1535811456.0,571.6881713867188,8,103,1.0999794006347656,3.573479652404785,1.0546066,1.6560866e-08,3.6455245,5.6976134e-08,0.0021924973,,31.162582397460938,,2018-09-01T14:17:36+00:00,19.2
81700,81700,308735.375,1535811968.0,1068.6357421875,8,103,0.055899292230606,3.599978446960449,1.0804534,1.6560866e-08,3.738528,5.6976134e-08,-3.1471252e-05,,31.09419250488281,,2018-09-01T14:26:08+00:00,27.73333333333333
81800,81800,309067.84375,1535812224.0,321.2904052734375,10,103,-4.399930477142334,3.1358861923217773,1.0805335,0.3923929,3.7388163,1.2470462,-0.00024795532,,31.07751846313477,,2018-09-01T14:30:24+00:00,32.0
81900,81900,309556.46875,1535812736.0,809.92578125,10,103,-4.400338172912598,2.8206682205200195,1.0805335,0.98961252,3.7388163,3.0681953,-0.0038766861,,31.1377067565918,,2018-09-01T14:38:56+00:00,40.53333333333333
82000,82000,309702.1875,1535812864.0,955.647705078125,10,103,-0.4738712608814239,1.999971389770508,1.0805335,1.0773468,3.7388163,3.2874722,-3.4332275e-05,,31.18819046020508,,2018-09-01T14:41:04+00:00,42.66666666666666
82100,82100,309891.75,1535813120.0,11.968199729919434,3,104,6.1609649658203125,3.0980825424194336,0.01892988,1.1133615e-08,0.055591803,2.3135737e-08,0.018850327,,31.21525382995605,,2018-09-01T14:45:20+00:00,0.0
82200,82200,310209.78125,1535813376.0,80.79350280761719,5,104,5.279018402099609,3.502474784851074,0.55813605,1.1133615e-08,1.9180287,2.3135737e-08,0.00024700165,,31.19905662536621,,2018-09-01T14:49:36+00:00,4.266666666666667
82300,82300,310657.0625,1535813888.0,170.93569946289062,8,104,1.1002349853515625,3.4117889404296875,0.93220121,1.1133615e-08,3.2229328,2.3135737e-08,0.00010108948,,31.226137161254883,,2018-09-01T14:58:08+00:00,12.8
82400,82400,311156.5,1535814400.0,670.3696899414062,8,104,0.4579978287220001,3.599991798400879,1.06875,1.7960385e-08,3.6961985,4.758396e-08,-5.7220459e-06,,31.17929077148437,,2018-09-01T15:06:40+00:00,21.33333333333333
82500,82500,311567.4375,1535814784.0,2.0048999786376958,10,104,-4.400318622589111,3.433407783508301,1.0805486,0.0017201812,3.7386739,0.0059865382,-0.048632622,,31.04273796081543,,2018-09-01T15:13:04+00:00,27.73333333333333
82600,82600,311991.0625,1535815168.0,425.6073913574219,10,104,-4.400027275085449,3.110651969909668,1.0805486,0.5198338,3.7386739,1.6451445,-0.00035095215,,31.083171844482425,,2018-09-01T15:19:28+00:00,34.13333333333333
82700,82700,312410.5625,1535815552.0,845.1265869140625,10,104,-4.400115489959717,2.611255645751953,1.0805486,1.032555,3.7386739,3.1855323,-0.0097351074,,31.21082878112793,,2018-09-01T15:25:52+00:00,40.53333333333333
82800,82800,312626.3125,1535815808.0,1060.8714599609375,10,104,-0.114530049264431,2.000054359436035,1.0805486,1.0798581,3.7386739,3.2924802,1.8119812e-05,,31.288728713989254,,2018-09-01T15:30:08+00:00,44.8
82900,82900,312737.40625,1535815936.0,33.31930160522461,3,105,6.159584045410156,3.3206567764282227,0.056514692,0.0,0.1767555,0.0,0.0066947937,,31.23711395263672,,2018-09-01T15:32:16+00:00,0.0
83000,83000,313119.09375,1535816320.0,15.562299728393556,6,105,3.932384490966797,3.4838733673095703,0.67669684,0.0,2.3339741,0.0,-0.00030326843,,31.326091766357425,,2018-09-01T15:38:40+00:00,6.4
83100,83100,313591.6875,1535816832.0,281.2279968261719,8,105,1.100275993347168,3.4235944747924805,0.96595323,0.0,3.3383539,0.0,0.00013923645,,31.216384887695312,,2018-09-01T15:47:12+00:00,14.933333333333334
83200,83200,314091.0,1535817344.0,780.529296875,8,105,0.1852364093065261,3.600022315979004,1.0742351,0.0,3.7160258,0.0,-4.6730042e-05,,31.181848526000977,,2018-09-01T15:55:44+00:00,23.466666666666665
83300,83300,314424.65625,1535817600.0,40.52730178833008,10,105,-4.400015354156494,3.205284118652344,1.0804521,0.049145728,3.7384074,0.1609105,-0.0011262894,,31.05447006225586,,2018-09-01T16:00:00+00:00,27.73333333333333
83400,83400,314925.53125,1535818112.0,541.386474609375,10,105,-4.399712085723877,3.077927589416504,1.0804521,0.66131783,3.7384074,2.0830131,-0.00028800964,,31.1841983795166,,2018-09-01T16:08:32+00:00,36.266666666666666
83500,83500,315245.0,1535818496.0,860.8748168945312,10,105,-4.40019416809082,2.37446403503418,1.0804521,1.050755,3.7384074,3.231262,-0.023156166,,31.22432518005371,,2018-09-01T16:14:56+00:00,42.66666666666666
83600,83600,315522.0625,1535818752.0,0.1168000027537345,3,106,1.0443077087402344,2.142840385437012,2.0079966e-07,3.610133e-08,4.1727913e-07,7.496169e-08,0.013142586,,31.19874382019043,,2018-09-01T16:19:12+00:00,0.0
83700,83700,315650.875,1535818880.0,0.0142000000923872,4,106,0.0128593435510993,3.3649168014526367,0.22006084,3.610133e-08,0.73591268,7.496169e-08,0.00057697296,,31.286603927612305,,2018-09-01T16:21:20+00:00,2.1333333333333333
83800,83800,316052.40625,1535819264.0,130.9951934814453,6,106,3.9322242736816406,3.500660896301269,0.80280912,3.610133e-08,2.7739863,7.496169e-08,0.00022125244,,31.3305778503418,,2018-09-01T16:27:44+00:00,8.533333333333333
83900,83900,316524.78125,1535819776.0,396.5260925292969,8,106,1.1005859375,3.44245719909668,1.0011522,3.610133e-08,3.4590828,7.496169e-08,0.00027084351,,31.17247200012207,,2018-09-01T16:36:16+00:00,17.066666666666666
84000,84000,317023.96875,1535820288.0,895.6884765625,8,106,0.1029596403241157,3.599974632263184,1.0775226,8.9660375e-08,3.7277842,2.6676503e-07,-4.7683716e-06,,31.05353355407715,,2018-09-01T16:44:48+00:00,25.6
84100,84100,317349.5,1535820544.0,145.02090454101562,10,106,-4.400303363800049,3.169857978820801,1.0805222,0.17689325,3.7385826,0.56748009,-0.00020122528,,31.075624465942383,,2018-09-01T16:49:04+00:00,29.866666666666667
84200,84200,317850.5,1535821056.0,646.0053100585938,10,106,-4.400000095367432,3.0361146926879883,1.0805222,0.78919607,3.7385826,2.4740927,-0.00048923492,,31.19240951538086,,2018-09-01T16:57:36+00:00,38.4
